TIMESTAMP,STATION,TEMP2MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC5CM,VWC10CM,PRESSUREAVG,TEMP2MMIN,TEMP2MMAX
2015-10-12T01:00:00Z,Lane,18.31,40.23,1.26,0,0,0,3.61,NA,NA,91.39,NA,NA
2015-10-12T02:00:00Z,Lane,16.72,45.87,1.03,0,0,0,3.27,NA,NA,91.52,NA,NA
2015-10-12T03:00:00Z,Lane,15.14,49.72,0.87,0,0,0,2.83,NA,NA,91.6,NA,NA
2015-10-12T04:00:00Z,Lane,13.08,54.58,0.68,0,0,0,1.92,NA,NA,91.72,NA,NA
2015-10-12T05:00:00Z,Lane,11.65,59.99,0.55,0,0,0,1.7,NA,NA,91.83,NA,NA
2015-10-12T06:00:00Z,Lane,10.41,63.28,0.46,0,0,0,2,NA,NA,91.9,NA,NA
2015-10-12T07:00:00Z,Lane,10.11,60.12,0.49,0,3.51,0.01,2.28,NA,NA,91.97,NA,NA
2015-10-12T08:00:00Z,Lane,10.35,56.53,0.55,0,101.58,0.37,2.46,NA,NA,92.09,NA,NA
2015-10-12T09:00:00Z,Lane,14.19,39.48,0.98,0,277.27,1,3.06,NA,NA,92.14,NA,NA
2015-10-12T10:00:00Z,Lane,17.74,26.66,1.5,0,433.68,1.56,3.5,NA,NA,92.21,NA,NA
2015-10-12T11:00:00Z,Lane,19.67,19.34,1.85,0,590.13,2.12,3.3,NA,NA,92.24,NA,NA
2015-10-12T12:00:00Z,Lane,20.95,17.14,2.06,0,676.04,2.43,2.99,NA,NA,92.23,NA,NA
2015-10-12T13:00:00Z,Lane,22.18,14.51,2.28,0,703.23,2.53,3.32,NA,NA,92.17,NA,NA
2015-10-12T14:00:00Z,Lane,23.15,13.95,2.44,0,677.29,2.44,3.27,NA,NA,92.05,NA,NA
2015-10-12T15:00:00Z,Lane,23.78,13.75,2.54,0,588.17,2.12,3.34,NA,NA,91.97,NA,NA
2015-10-12T16:00:00Z,Lane,24.02,13.36,2.59,0,431.79,1.55,3.44,NA,NA,91.92,NA,NA
2015-10-12T17:00:00Z,Lane,23.76,13.02,2.56,0,268.31,0.97,3.2,NA,NA,91.9,NA,NA
2015-10-12T18:00:00Z,Lane,22.16,16,2.25,0,92.07,0.33,2.23,NA,NA,91.89,NA,NA
2015-10-12T19:00:00Z,Lane,17.29,28.59,1.42,0,2.1,0.01,1.05,NA,NA,91.92,NA,NA
2015-10-12T20:00:00Z,Lane,13.61,39.18,0.95,0,0,0,0.86,NA,NA,91.97,NA,NA
2015-10-12T21:00:00Z,Lane,13.39,37.28,0.96,0,0,0,0.62,NA,NA,91.99,NA,NA
2015-10-12T22:00:00Z,Lane,11.96,43.13,0.8,0,0,0,0.79,NA,NA,92.02,NA,NA
2015-10-12T23:00:00Z,Lane,11.96,42.43,0.81,0,0,0,1.32,NA,NA,92.03,NA,NA
2015-10-13T00:00:00Z,Lane,11.46,44.63,0.76,0,0,0,1,NA,NA,92.02,NA,NA
2015-10-13T01:00:00Z,Lane,10.96,46.69,0.7,0,0,0,0.95,NA,NA,92.01,NA,NA
2015-10-13T02:00:00Z,Lane,8.73,52.91,0.53,0,0,0,0.82,NA,NA,91.97,NA,NA
2015-10-13T03:00:00Z,Lane,7.97,53.68,0.5,0,0,0,1.02,NA,NA,91.93,NA,NA
2015-10-13T04:00:00Z,Lane,5.61,68.92,0.29,0,0,0,0.64,NA,NA,91.88,NA,NA
2015-10-13T05:00:00Z,Lane,4.19,75.88,0.2,0,0,0,0.53,NA,NA,91.86,NA,NA
2015-10-13T06:00:00Z,Lane,4.38,77.23,0.19,0,0,0,0.51,NA,NA,91.89,NA,NA
2015-10-13T07:00:00Z,Lane,6.15,64.48,0.34,0,3.29,0.01,0.95,NA,NA,91.93,NA,NA
2015-10-13T08:00:00Z,Lane,8.26,54.04,0.51,0,95.02,0.34,1.42,NA,NA,91.95,NA,NA
2015-10-13T09:00:00Z,Lane,13.17,44.49,0.86,0,259.83,0.94,2.12,NA,NA,91.99,NA,NA
2015-10-13T10:00:00Z,Lane,18.72,28.73,1.54,0,414.61,1.49,2.21,NA,NA,92.03,NA,NA
2015-10-13T11:00:00Z,Lane,22.6,23.38,2.11,0,563.59,2.03,1.79,NA,NA,92.02,NA,NA
2015-10-13T12:00:00Z,Lane,26.77,17.11,2.92,0,654.43,2.36,2.3,NA,NA,92,NA,NA
2015-10-13T13:00:00Z,Lane,28.66,14.23,3.37,0,684.14,2.46,2.06,NA,NA,91.95,NA,NA
2015-10-13T14:00:00Z,Lane,29.88,11.39,3.73,0,657.44,2.37,2.72,NA,NA,91.87,NA,NA
2015-10-13T15:00:00Z,Lane,30.82,11.43,3.94,0,567.99,2.04,3.69,NA,NA,91.78,NA,NA
2015-10-13T16:00:00Z,Lane,29.98,13.11,3.68,0,415.5,1.5,3.3,NA,NA,91.77,NA,NA
2015-10-13T17:00:00Z,Lane,28.21,14.87,3.26,0,256.68,0.92,2.8,NA,NA,91.81,NA,NA
2015-10-13T18:00:00Z,Lane,25.06,19.7,2.58,0,86.41,0.31,1.51,NA,NA,91.82,NA,NA
2015-10-13T19:00:00Z,Lane,17.19,39.2,1.22,0,1.74,0.01,0.86,NA,NA,91.88,NA,NA
2015-10-13T20:00:00Z,Lane,13.18,49.59,0.77,0,0,0,0.97,NA,NA,91.94,NA,NA
2015-10-13T21:00:00Z,Lane,13.57,42.36,0.9,0,0,0,0.91,NA,NA,91.99,NA,NA
2015-10-13T22:00:00Z,Lane,12.07,49.75,0.71,0,0,0,0.3,NA,NA,91.98,NA,NA
2015-10-13T23:00:00Z,Lane,11.1,48.47,0.68,0,0,0,0.22,NA,NA,91.98,NA,NA
2015-10-14T00:00:00Z,Lane,11.13,48.76,0.69,0,0,0,0.76,NA,NA,92.01,NA,NA
2015-10-14T01:00:00Z,Lane,11.21,48.85,0.68,0,0,0,1.14,NA,NA,92.03,NA,NA
2015-10-14T02:00:00Z,Lane,11.49,45.9,0.73,0,0,0,1.38,NA,NA,92.04,NA,NA
2015-10-14T03:00:00Z,Lane,10.72,53.75,0.6,0,0,0,0.3,NA,NA,92.09,NA,NA
2015-10-14T04:00:00Z,Lane,8.32,69.67,0.34,0,0,0,0.63,NA,NA,92.1,NA,NA
2015-10-14T05:00:00Z,Lane,6.28,74.5,0.25,0,0,0,0.83,NA,NA,92.07,NA,NA
2015-10-14T06:00:00Z,Lane,6.61,71.02,0.28,0,0,0,0.45,NA,NA,92.09,NA,NA
2015-10-14T07:00:00Z,Lane,6.62,68.03,0.31,0,2.98,0.01,0.19,NA,NA,92.15,NA,NA
2015-10-14T08:00:00Z,Lane,8.04,68.97,0.35,0,91.67,0.33,0.65,NA,NA,92.2,NA,NA
2015-10-14T09:00:00Z,Lane,14.61,42.76,0.96,0,255.01,0.92,2.21,NA,NA,92.25,NA,NA
2015-10-14T10:00:00Z,Lane,18.25,30.08,1.47,0,425.39,1.53,4.65,NA,NA,92.28,NA,NA
2015-10-14T11:00:00Z,Lane,20.83,24.61,1.86,0,507.96,1.83,5.45,NA,NA,92.24,NA,NA
2015-10-14T12:00:00Z,Lane,22.54,23.98,2.08,0,644.32,2.32,4.52,NA,NA,92.22,NA,NA
2015-10-14T13:00:00Z,Lane,24.21,22.32,2.35,0,673.89,2.43,3.57,NA,NA,92.16,NA,NA
2015-10-14T14:00:00Z,Lane,25.93,20.23,2.67,0,643.18,2.32,2.9,NA,NA,92.07,NA,NA
2015-10-14T15:00:00Z,Lane,26.99,19.08,2.88,0,532.82,1.92,2.29,NA,NA,91.98,NA,NA
2015-10-14T16:00:00Z,Lane,27.54,18.07,3.01,0,409.34,1.47,2.38,NA,NA,91.95,NA,NA
2015-10-14T17:00:00Z,Lane,27.32,18.23,2.97,0,242.59,0.87,2.57,NA,NA,91.92,NA,NA
2015-10-14T18:00:00Z,Lane,24.7,22.96,2.41,0,75.32,0.27,1.88,NA,NA,91.92,NA,NA
2015-10-14T19:00:00Z,Lane,18.95,33.71,1.46,0,1.47,0.01,1.33,NA,NA,91.96,NA,NA
2015-10-14T20:00:00Z,Lane,16.58,39.25,1.15,0,0,0,1.54,NA,NA,91.98,NA,NA
2015-10-14T21:00:00Z,Lane,16.32,39.8,1.12,0,0,0,1.97,NA,NA,91.98,NA,NA
2015-10-14T22:00:00Z,Lane,14.88,44.4,0.94,0,0,0,1.86,NA,NA,91.99,NA,NA
2015-10-14T23:00:00Z,Lane,12.53,53.58,0.67,0,0,0,1.71,NA,NA,91.99,NA,NA
2015-10-15T00:00:00Z,Lane,12.9,52.66,0.71,0,0,0,2.07,NA,NA,91.96,NA,NA
2015-10-15T01:00:00Z,Lane,13.93,49.58,0.8,0,0,0,2.32,NA,NA,91.92,NA,NA
2015-10-15T02:00:00Z,Lane,13.52,50.52,0.77,0,0,0,1.7,NA,NA,91.93,NA,NA
2015-10-15T03:00:00Z,Lane,11.67,56.44,0.6,0,0,0,0.98,NA,NA,91.91,NA,NA
2015-10-15T04:00:00Z,Lane,11.06,59.85,0.53,0,0,0,1.14,NA,NA,91.87,NA,NA
2015-10-15T05:00:00Z,Lane,9.08,69.02,0.36,0,0,0,1.18,NA,NA,91.9,NA,NA
2015-10-15T06:00:00Z,Lane,7.27,75.2,0.25,0,0,0,0.91,NA,NA,91.93,NA,NA
2015-10-15T07:00:00Z,Lane,7.09,73.31,0.27,0,2.2,0.01,1.61,NA,NA,92,NA,NA
2015-10-15T08:00:00Z,Lane,8.27,66.48,0.37,0,81.9,0.29,2.35,NA,NA,92.1,NA,NA
2015-10-15T09:00:00Z,Lane,11.54,55.04,0.61,0,239.82,0.86,3.09,NA,NA,92.23,NA,NA
2015-10-15T10:00:00Z,Lane,15.35,44.37,0.98,0,405.68,1.46,3.5,NA,NA,92.31,NA,NA
2015-10-15T11:00:00Z,Lane,18.32,37.4,1.32,0,505.27,1.82,3.75,NA,NA,92.35,NA,NA
2015-10-15T12:00:00Z,Lane,21.19,32.04,1.71,0,628.81,2.26,4.03,NA,NA,92.41,NA,NA
2015-10-15T13:00:00Z,Lane,23.07,26.51,2.07,0,667.54,2.4,4.87,NA,NA,92.43,NA,NA
2015-10-15T14:00:00Z,Lane,23.71,24.26,2.22,0,623.96,2.25,4.64,NA,NA,92.41,NA,NA
2015-10-15T15:00:00Z,Lane,23.82,23.3,2.26,0,518.45,1.87,4.66,NA,NA,92.41,NA,NA
2015-10-15T16:00:00Z,Lane,23.17,23.11,2.18,0,376.21,1.35,4.62,NA,NA,92.48,NA,NA
2015-10-15T17:00:00Z,Lane,21.8,24.25,1.98,0,201.76,0.73,4.69,NA,NA,92.58,NA,NA
2015-10-15T18:00:00Z,Lane,19.77,25.6,1.72,0,65.66,0.24,4.22,NA,NA,92.68,NA,NA
2015-10-15T19:00:00Z,Lane,16.81,29.18,1.36,0,0.84,0,3.02,NA,NA,92.8,NA,NA
2015-10-15T20:00:00Z,Lane,14.5,31.66,1.13,0,0,0,3.12,NA,NA,92.93,NA,NA
2015-10-15T21:00:00Z,Lane,12.49,34.16,0.95,0,0,0,2.78,NA,NA,93.02,NA,NA
2015-10-15T22:00:00Z,Lane,10.38,39.3,0.76,0,0,0,1.96,NA,NA,93.09,NA,NA
2015-10-15T23:00:00Z,Lane,9.59,41.47,0.7,0,0,0,1.93,NA,NA,93.16,NA,NA
2015-10-16T00:00:00Z,Lane,7.94,46.78,0.57,0,0,0,1.48,NA,NA,93.23,NA,NA
2015-10-16T01:00:00Z,Lane,7.7,46.93,0.56,0,0,0,1.29,NA,NA,93.26,NA,NA
2015-10-16T02:00:00Z,Lane,5.99,54.17,0.43,0,0,0,0.78,NA,NA,93.29,NA,NA
2015-10-16T03:00:00Z,Lane,5.01,57.86,0.37,0,0,0,0.82,NA,NA,93.32,NA,NA
2015-10-16T04:00:00Z,Lane,3.94,62.95,0.3,0,0,0,0.91,NA,NA,93.31,NA,NA
2015-10-16T05:00:00Z,Lane,3.32,65.03,0.27,0,0,0,0.86,NA,NA,93.32,NA,NA
2015-10-16T06:00:00Z,Lane,3.01,65.93,0.26,0,0,0,0.11,NA,NA,93.36,NA,NA
2015-10-16T07:00:00Z,Lane,3.26,67.87,0.25,0,2.36,0.01,0.75,NA,NA,93.43,NA,NA
2015-10-16T08:00:00Z,Lane,3.8,71.31,0.23,0,85,0.31,0.76,NA,NA,93.45,NA,NA
2015-10-16T09:00:00Z,Lane,8.54,48.13,0.58,0,243.81,0.88,1.56,NA,NA,93.49,NA,NA
2015-10-16T10:00:00Z,Lane,11.34,36.47,0.85,0,404.97,1.46,2.63,NA,NA,93.48,NA,NA
2015-10-16T11:00:00Z,Lane,13.34,31.12,1.06,0,527.82,1.9,3.26,NA,NA,93.42,NA,NA
2015-10-16T12:00:00Z,Lane,15.19,27.22,1.26,0,567.14,2.04,3.5,NA,NA,93.35,NA,NA
2015-10-16T13:00:00Z,Lane,16.52,23.84,1.43,0,653.25,2.35,3.84,NA,NA,93.24,NA,NA
2015-10-16T14:00:00Z,Lane,17.44,22.09,1.55,0,545.18,1.96,4.12,NA,NA,93.1,NA,NA
2015-10-16T15:00:00Z,Lane,18.29,20.94,1.66,0,530.04,1.91,4.22,NA,NA,92.99,NA,NA
2015-10-16T16:00:00Z,Lane,18.59,20.52,1.7,0,399.65,1.44,4.46,NA,NA,92.92,NA,NA
2015-10-16T17:00:00Z,Lane,18.17,21.17,1.64,0,226.71,0.82,4.44,NA,NA,92.85,NA,NA
2015-10-16T18:00:00Z,Lane,16.47,24.2,1.42,0,61.08,0.22,3.63,NA,NA,92.8,NA,NA
2015-10-16T19:00:00Z,Lane,13.24,30.46,1.06,0,0.63,0,2.64,NA,NA,92.78,NA,NA
2015-10-16T20:00:00Z,Lane,10.51,37.42,0.8,0,0,0,2.01,NA,NA,92.82,NA,NA
2015-10-16T21:00:00Z,Lane,8.73,43.38,0.64,0,0,0,1.91,NA,NA,92.85,NA,NA
2015-10-16T22:00:00Z,Lane,11.4,36.72,0.85,0,0,0,3.44,NA,NA,92.89,NA,NA
2015-10-16T23:00:00Z,Lane,12.12,35.19,0.92,0,0,0,4.19,NA,NA,92.87,NA,NA
2015-10-17T00:00:00Z,Lane,12.27,35.16,0.93,0,0,0,4.69,NA,NA,92.82,NA,NA
2015-10-17T01:00:00Z,Lane,12.57,34.15,0.96,0,0,0,4.99,NA,NA,92.79,NA,NA
2015-10-17T02:00:00Z,Lane,12.64,33.15,0.98,0,0,0,4.85,NA,NA,92.8,NA,NA
2015-10-17T03:00:00Z,Lane,12.23,33.22,0.95,0,0,0,4.51,NA,NA,92.77,NA,NA
2015-10-17T04:00:00Z,Lane,10.4,38.01,0.78,0,0,0,3.03,NA,NA,92.76,NA,NA
2015-10-17T05:00:00Z,Lane,10.42,36.88,0.8,0,0,0,3.51,NA,NA,92.74,NA,NA
2015-10-17T06:00:00Z,Lane,9.79,37.9,0.75,0,0,0,3.38,NA,NA,92.75,NA,NA
2015-10-17T07:00:00Z,Lane,10.34,37.66,0.78,0,1.56,0.01,4.27,NA,NA,92.76,NA,NA
2015-10-17T08:00:00Z,Lane,10.46,37.67,0.79,0,70.61,0.25,4.41,NA,NA,92.79,NA,NA
2015-10-17T09:00:00Z,Lane,12.11,33.84,0.93,0,232.62,0.84,5.99,NA,NA,92.82,NA,NA
2015-10-17T10:00:00Z,Lane,14.07,28.54,1.15,0,412.93,1.49,7.22,NA,NA,92.81,NA,NA
2015-10-17T11:00:00Z,Lane,15.59,27.2,1.29,0,532.68,1.92,7.63,NA,NA,92.76,NA,NA
2015-10-17T12:00:00Z,Lane,17.27,27.56,1.43,0,583.34,2.1,6.71,NA,NA,92.69,NA,NA
2015-10-17T13:00:00Z,Lane,18.9,29.19,1.55,0,597.03,2.15,5.71,NA,NA,92.63,NA,NA
2015-10-17T14:00:00Z,Lane,19.96,30.44,1.62,0,573.39,2.06,5.36,NA,NA,92.55,NA,NA
2015-10-17T15:00:00Z,Lane,20.39,29.41,1.69,0,513.47,1.85,5.47,NA,NA,92.49,NA,NA
2015-10-17T16:00:00Z,Lane,20.66,28.91,1.73,0,407.46,1.47,5.51,NA,NA,92.46,NA,NA
2015-10-17T17:00:00Z,Lane,19.97,29.24,1.65,0,223.36,0.8,5.81,NA,NA,92.42,NA,NA
2015-10-17T18:00:00Z,Lane,18.23,32.75,1.41,0,60.4,0.22,5.21,NA,NA,92.4,NA,NA
2015-10-17T19:00:00Z,Lane,15.85,39.06,1.1,0,0.69,0,4.98,NA,NA,92.41,NA,NA
2015-10-17T20:00:00Z,Lane,13.72,45.23,0.86,0,0,0,4.16,NA,NA,92.44,NA,NA
2015-10-17T21:00:00Z,Lane,12.58,50.02,0.73,0,0,0,4.97,NA,NA,92.44,NA,NA
2015-10-17T22:00:00Z,Lane,11.82,55.27,0.62,0,0,0,5.01,NA,NA,92.42,NA,NA
2015-10-17T23:00:00Z,Lane,10.38,62.36,0.47,0,0,0,3.87,NA,NA,92.4,NA,NA
2015-10-18T00:00:00Z,Lane,10.56,65.81,0.44,0,0,0,4.22,NA,NA,92.39,NA,NA
2015-10-18T01:00:00Z,Lane,10.42,69.27,0.39,0,0,0,3.72,NA,NA,92.36,NA,NA
2015-10-18T02:00:00Z,Lane,11.09,67.66,0.43,0,0,0,4.3,NA,NA,92.34,NA,NA
2015-10-18T03:00:00Z,Lane,11.72,65.15,0.48,0,0,0,4.92,NA,NA,92.32,NA,NA
2015-10-18T04:00:00Z,Lane,10.71,69.66,0.39,0,0,0,4.34,NA,NA,92.26,NA,NA
2015-10-18T05:00:00Z,Lane,10.57,71.18,0.37,0,0,0,4.37,NA,NA,92.26,NA,NA
2015-10-18T06:00:00Z,Lane,10.57,71.48,0.36,0,0,0,4.5,NA,NA,92.27,NA,NA
2015-10-18T07:00:00Z,Lane,10.38,72.69,0.34,0,1.76,0.01,4.32,NA,NA,92.27,NA,NA
2015-10-18T08:00:00Z,Lane,11.07,70.35,0.39,0,79.98,0.29,4.54,NA,NA,92.28,NA,NA
2015-10-18T09:00:00Z,Lane,14,59.75,0.65,0,234.87,0.85,5.64,NA,NA,92.31,NA,NA
2015-10-18T10:00:00Z,Lane,18.22,46.77,1.12,0,403.92,1.45,6.79,NA,NA,92.3,NA,NA
2015-10-18T11:00:00Z,Lane,22.22,35.25,1.74,0,533.23,1.92,9,NA,NA,92.24,NA,NA
2015-10-18T12:00:00Z,Lane,24.14,31.95,2.05,0,600.67,2.16,9.1,NA,NA,92.2,NA,NA
2015-10-18T13:00:00Z,Lane,25.28,33.19,2.15,0,611.02,2.2,8.95,NA,NA,92.13,NA,NA
2015-10-18T14:00:00Z,Lane,26.12,29.52,2.39,0,580.88,2.09,8.57,NA,NA,92.03,NA,NA
2015-10-18T15:00:00Z,Lane,25.95,28.82,2.39,0,444.25,1.6,8.62,NA,NA,91.96,NA,NA
2015-10-18T16:00:00Z,Lane,25.71,28.67,2.36,0,255.26,0.92,8.02,NA,NA,91.9,NA,NA
2015-10-18T17:00:00Z,Lane,25.54,29.9,2.29,0,215.28,0.78,8.69,NA,NA,91.88,NA,NA
2015-10-18T18:00:00Z,Lane,24.03,33.02,2,0,51.26,0.18,7.27,NA,NA,91.86,NA,NA
2015-10-18T19:00:00Z,Lane,22.53,34.94,1.78,0,0.5,0,5.88,NA,NA,91.88,NA,NA
2015-10-18T20:00:00Z,Lane,21.17,38.43,1.55,0,0,0,5.37,NA,NA,91.9,NA,NA
2015-10-18T21:00:00Z,Lane,19.76,41.28,1.35,0,0,0,5.75,NA,NA,91.93,NA,NA
2015-10-18T22:00:00Z,Lane,18.19,43.96,1.17,0,0,0,6.9,NA,NA,91.94,NA,NA
2015-10-18T23:00:00Z,Lane,17.53,43.88,1.12,0,0,0,6.38,NA,NA,91.95,NA,NA
2015-10-19T00:00:00Z,Lane,16.81,44.96,1.05,0,0,0,6.04,NA,NA,91.91,NA,NA
2015-10-19T01:00:00Z,Lane,16.6,46.29,1.01,0,0,0,6.19,NA,NA,91.86,NA,NA
2015-10-19T02:00:00Z,Lane,16.58,48.64,0.97,0,0,0,6.65,NA,NA,91.83,NA,NA
2015-10-19T03:00:00Z,Lane,16.09,52.31,0.87,0,0,0,6.1,NA,NA,91.81,NA,NA
2015-10-19T04:00:00Z,Lane,15.28,55.3,0.78,0,0,0,5.81,NA,NA,91.76,NA,NA
2015-10-19T05:00:00Z,Lane,14.73,58.6,0.69,0,0,0,6.11,NA,NA,91.7,NA,NA
2015-10-19T06:00:00Z,Lane,14.71,60.65,0.66,0,0,0,5.83,NA,NA,91.67,NA,NA
2015-10-19T07:00:00Z,Lane,13.87,62.5,0.59,0,1.47,0.01,4.84,NA,NA,91.66,NA,NA
2015-10-19T08:00:00Z,Lane,13.69,62.94,0.58,0,74.69,0.27,4.89,NA,NA,91.65,NA,NA
2015-10-19T09:00:00Z,Lane,16.37,58.7,0.77,0,229.77,0.83,6.91,NA,NA,91.67,NA,NA
2015-10-19T10:00:00Z,Lane,18.9,54.91,0.99,0,387.52,1.4,7.54,NA,NA,91.65,NA,NA
2015-10-19T11:00:00Z,Lane,21.43,49.73,1.29,0,520.48,1.87,7.17,NA,NA,91.61,NA,NA
2015-10-19T12:00:00Z,Lane,23.6,44.23,1.63,0,607.5,2.19,7.14,NA,NA,91.56,NA,NA
2015-10-19T13:00:00Z,Lane,25.19,40.26,1.92,0,612.34,2.2,7.67,NA,NA,91.49,NA,NA
2015-10-19T14:00:00Z,Lane,26.22,37.12,2.14,0,533.38,1.92,7.54,NA,NA,91.44,NA,NA
2015-10-19T15:00:00Z,Lane,26.85,35.48,2.29,0,468.47,1.69,7.04,NA,NA,91.36,NA,NA
2015-10-19T16:00:00Z,Lane,26.73,34.85,2.29,0,241.78,0.87,6.89,NA,NA,91.32,NA,NA
2015-10-19T17:00:00Z,Lane,25.8,39.06,2.02,0,156.35,0.56,5.33,NA,NA,91.3,NA,NA
2015-10-19T18:00:00Z,Lane,25.72,36.26,2.11,0,76.03,0.27,4.31,NA,NA,91.27,NA,NA
2015-10-19T19:00:00Z,Lane,22.83,44.15,1.56,0,0.34,0,4.35,NA,NA,91.31,NA,NA
2015-10-19T20:00:00Z,Lane,21.71,47.1,1.37,0,0,0,5.62,NA,NA,91.34,NA,NA
2015-10-19T21:00:00Z,Lane,20.78,50.03,1.23,0,0,0,5.82,NA,NA,91.35,NA,NA
2015-10-19T22:00:00Z,Lane,19.9,52.58,1.1,0,0,0,6.09,NA,NA,91.38,NA,NA
2015-10-19T23:00:00Z,Lane,19.21,54.42,1.01,0,0,0,5.87,NA,NA,91.4,NA,NA
2015-10-20T00:00:00Z,Lane,18.52,57.95,0.9,0,0,0,4.95,NA,NA,91.41,NA,NA
2015-10-20T01:00:00Z,Lane,17.99,63.06,0.76,0,0,0,3.65,NA,NA,91.4,NA,NA
2015-10-20T02:00:00Z,Lane,17.04,68.03,0.62,0,0,0,3.77,NA,NA,91.4,NA,NA
2015-10-20T03:00:00Z,Lane,17.7,66.7,0.67,0,0,0,5.31,NA,NA,91.39,NA,NA
2015-10-20T04:00:00Z,Lane,16.84,69.5,0.58,0,0,0,4.84,NA,NA,91.39,NA,NA
2015-10-20T05:00:00Z,Lane,15.76,72.07,0.5,0,0,0,4.02,NA,NA,91.4,NA,NA
2015-10-20T06:00:00Z,Lane,14.55,74.77,0.42,0,0,0,4.32,NA,NA,91.43,NA,NA
2015-10-20T07:00:00Z,Lane,13.3,77.36,0.35,0,1.32,0,3.87,NA,NA,91.46,NA,NA
2015-10-20T08:00:00Z,Lane,12.86,78.49,0.32,0,76.04,0.27,3.75,NA,NA,91.49,NA,NA
2015-10-20T09:00:00Z,Lane,15.69,63.49,0.66,0,236.49,0.85,4,NA,NA,91.54,NA,NA
2015-10-20T10:00:00Z,Lane,19.27,45.72,1.22,0,382.78,1.38,4.06,NA,NA,91.56,NA,NA
2015-10-20T11:00:00Z,Lane,22.34,37.46,1.69,0,510.59,1.84,3.41,NA,NA,91.58,NA,NA
2015-10-20T12:00:00Z,Lane,25.71,28.99,2.35,0,577.78,2.08,3.31,NA,NA,91.56,NA,NA
2015-10-20T13:00:00Z,Lane,28.33,23.11,2.96,0,530,1.91,4.11,NA,NA,91.51,NA,NA
2015-10-20T14:00:00Z,Lane,29.5,20.28,3.29,0,487.91,1.76,3.57,NA,NA,91.43,NA,NA
2015-10-20T15:00:00Z,Lane,30.17,18.93,3.47,0,529.47,1.91,3.76,NA,NA,91.4,NA,NA
2015-10-20T16:00:00Z,Lane,29.65,21.73,3.26,0,302.67,1.09,3.48,NA,NA,91.36,NA,NA
2015-10-20T17:00:00Z,Lane,26.13,34.21,2.31,0,64.87,0.23,5.95,NA,NA,91.43,NA,NA
2015-10-20T18:00:00Z,Lane,18.92,63.89,0.81,2.79,2.99,0.01,10.44,NA,NA,91.58,NA,NA
2015-10-20T19:00:00Z,Lane,18.56,58.97,0.89,0,0,0,6.08,NA,NA,91.58,NA,NA
2015-10-20T20:00:00Z,Lane,18.31,57.97,0.88,0,0,0,1.29,NA,NA,91.6,NA,NA
2015-10-20T21:00:00Z,Lane,18.17,60.41,0.83,0,0,0,1.44,NA,NA,91.62,NA,NA
2015-10-20T22:00:00Z,Lane,17.01,63.51,0.72,0,0,0,2,NA,NA,91.7,NA,NA
2015-10-20T23:00:00Z,Lane,14.1,80.11,0.32,0,0,0,1.58,NA,NA,91.73,NA,NA
2015-10-21T00:00:00Z,Lane,11.97,87.4,0.18,0,0,0,1.4,NA,NA,91.75,NA,NA
2015-10-21T01:00:00Z,Lane,12.27,88.37,0.17,0,0,0,1.55,NA,NA,91.79,NA,NA
2015-10-21T02:00:00Z,Lane,12.46,88.74,0.16,0,0,0,1.29,NA,NA,91.85,NA,NA
2015-10-21T03:00:00Z,Lane,11.48,90.99,0.12,0,0,0,1.95,NA,NA,91.89,NA,NA
2015-10-21T04:00:00Z,Lane,13.5,80.91,0.3,0,0,0,3.56,NA,NA,91.91,NA,NA
2015-10-21T05:00:00Z,Lane,13.76,76.59,0.37,0,0,0,2.37,NA,NA,91.98,NA,NA
2015-10-21T06:00:00Z,Lane,14.14,74.71,0.41,0,0,0,2.31,NA,NA,92.04,NA,NA
2015-10-21T07:00:00Z,Lane,13.99,74.37,0.41,0,0.48,0,2.35,NA,NA,92.15,NA,NA
2015-10-21T08:00:00Z,Lane,13.35,77.16,0.35,0,8.62,0.03,2.37,NA,NA,92.24,NA,NA
2015-10-21T09:00:00Z,Lane,12.37,86.37,0.2,1.27,20.46,0.07,2.5,NA,NA,92.4,NA,NA
2015-10-21T10:00:00Z,Lane,11.67,92.37,0.1,1.02,66.23,0.24,4.22,NA,NA,92.38,NA,NA
2015-10-21T11:00:00Z,Lane,11.8,92.64,0.1,0.25,55.74,0.2,4.9,NA,NA,92.37,NA,NA
2015-10-21T12:00:00Z,Lane,12.38,89.35,0.15,0,300.77,1.08,4.57,NA,NA,92.45,NA,NA
2015-10-21T13:00:00Z,Lane,12.72,85.05,0.22,0,187,0.67,4.24,NA,NA,92.48,NA,NA
2015-10-21T14:00:00Z,Lane,12.38,86.6,0.19,0,234.43,0.84,4.1,NA,NA,92.46,NA,NA
2015-10-21T15:00:00Z,Lane,12.45,83.58,0.24,0,168.37,0.61,3.78,NA,NA,92.46,NA,NA
2015-10-21T16:00:00Z,Lane,12.24,85.91,0.2,0,123.39,0.44,3.24,NA,NA,92.46,NA,NA
2015-10-21T17:00:00Z,Lane,12.05,87.67,0.17,0,36.39,0.13,2.58,NA,NA,92.48,NA,NA
2015-10-21T18:00:00Z,Lane,11.83,89.51,0.15,0,13.62,0.05,2.59,NA,NA,92.45,NA,NA
2015-10-21T19:00:00Z,Lane,11.44,91.06,0.12,0,0,0,2.68,NA,NA,92.43,NA,NA
