TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,RELHUM2MAVG,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,VWC20CM,TEMP10MAVG,SOILTMP20AVG655,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC50CM
2017-07-23T02:00:00Z,Lane,91.7,17.93,NA,NA,93.2,0.14,0,0,0,0.72,0.2938,18.86,25.46,29.22,26.76,0,0.3481,0.3954,NA
2017-07-23T03:00:00Z,Lane,91.68,17.08,NA,NA,92.57,0.15,0,0,0,1.11,0.2937,18.34,25.47,29.05,26.8,0,0.3476,0.3957,NA
2017-07-23T04:00:00Z,Lane,91.65,16.67,NA,NA,90.31,0.18,0,0,0,1.84,0.2937,17.49,25.49,28.87,26.84,0,0.3472,0.3959,NA
2017-07-23T05:00:00Z,Lane,91.66,15.9,NA,NA,91.24,0.16,0,0,0,1.51,0.2937,16.58,25.51,28.66,26.86,0,0.3467,0.3959,NA
2017-07-23T06:00:00Z,Lane,91.68,16.16,NA,NA,92.15,0.14,0,7.79,0.03,1.7,0.2936,16.75,25.53,28.45,26.89,0,0.3461,0.3959,NA
2017-07-23T07:00:00Z,Lane,91.72,18.01,NA,NA,90.76,0.19,0,102.36,0.37,3.11,0.2936,18.08,25.55,28.24,26.9,0,0.3453,0.3959,NA
2017-07-23T08:00:00Z,Lane,91.75,21.27,NA,NA,86.23,0.35,0,266.68,0.96,3.09,0.2944,20.9,25.57,28.02,26.9,0,0.3446,0.3959,NA
2017-07-23T09:00:00Z,Lane,91.79,24.08,NA,NA,75.85,0.73,0,446.36,1.61,2.96,0.2944,23.4,25.59,27.82,26.9,0,0.3441,0.3959,NA
2017-07-23T10:00:00Z,Lane,91.82,26.12,NA,NA,64.97,1.19,0,526.2,1.89,2.3,0.2944,25.47,25.61,27.63,26.89,0,0.3433,0.3959,NA
2017-07-23T11:00:00Z,Lane,91.84,27.9,NA,NA,55.39,1.68,0,666.54,2.4,1.17,0.2944,27.25,25.62,27.47,26.87,0,0.3428,0.3955,NA
2017-07-23T12:00:00Z,Lane,91.81,29.27,NA,NA,48.69,2.09,0,750.72,2.7,1.56,0.2944,28.65,25.63,27.37,26.85,0,0.3423,0.3955,NA
2017-07-23T13:00:00Z,Lane,91.77,30.73,NA,NA,46.21,2.38,0,940.58,3.39,2.42,0.2944,29.85,25.64,27.34,26.82,0,0.3417,0.3953,NA
2017-07-23T14:00:00Z,Lane,91.73,31.51,NA,NA,41.78,2.69,0,870.58,3.13,2.25,0.294,30.72,25.65,27.41,26.79,0,0.3416,0.395,NA
2017-07-23T15:00:00Z,Lane,91.68,32.16,NA,NA,41.72,2.8,0,836.4,3.01,2.68,0.2937,31.35,25.65,27.56,26.76,0,0.3419,0.3948,NA
2017-07-23T16:00:00Z,Lane,91.64,32.71,NA,NA,37.37,3.1,0,717.43,2.58,2.65,0.2937,31.95,25.66,27.81,26.72,0,0.3424,0.3945,NA
2017-07-23T17:00:00Z,Lane,91.58,32.99,NA,NA,34.77,3.28,0,556.85,2,2.78,0.2937,32.4,25.66,28.13,26.7,0,0.3429,0.3945,NA
2017-07-23T18:00:00Z,Lane,91.54,32.61,NA,NA,35.72,3.16,0,304.11,1.09,2.63,0.2937,32.36,25.65,28.47,26.68,0,0.3436,0.3939,NA
2017-07-23T19:00:00Z,Lane,91.52,32.02,NA,NA,34.97,3.1,0,196.64,0.71,2.02,0.2938,32.15,25.65,28.8,26.68,0,0.3442,0.394,NA
2017-07-23T20:00:00Z,Lane,91.55,29.79,NA,NA,40.2,2.53,0,42.21,0.15,1.75,0.2938,30.69,25.65,29.07,26.68,0,0.3447,0.394,NA
2017-07-23T21:00:00Z,Lane,91.62,26.32,NA,NA,53.49,1.6,0,0.95,0,1.84,0.2938,27.67,25.65,29.26,26.7,0,0.3451,0.394,NA
2017-07-23T22:00:00Z,Lane,91.69,24.82,NA,NA,54.63,1.43,0,0,0,1.94,0.2935,25.77,25.66,29.36,26.72,0,0.3451,0.3942,NA
2017-07-23T23:00:00Z,Lane,91.71,23.57,NA,NA,56.27,1.28,0,0,0,2.39,0.293,24.36,25.65,29.39,26.76,0,0.3451,0.3945,NA
2017-07-24T00:00:00Z,Lane,91.71,21.5,NA,NA,66.93,0.85,0,0,0,1.53,0.293,22.59,25.66,29.34,26.8,0,0.3451,0.3945,NA
2017-07-24T01:00:00Z,Lane,91.73,19.5,NA,NA,75.23,0.56,0,0,0,1.07,0.293,21.36,25.67,29.24,26.84,0,0.3447,0.3946,NA
2017-07-24T02:00:00Z,Lane,91.71,18.15,NA,NA,79.27,0.43,0,0,0,1.4,0.293,20.05,25.67,29.1,26.88,0,0.3445,0.3951,NA
2017-07-24T03:00:00Z,Lane,91.7,18.28,NA,NA,81.99,0.38,0,0,0,1.52,0.2936,19.78,25.68,28.94,26.92,0,0.344,0.395,NA
2017-07-24T04:00:00Z,Lane,91.68,17.53,NA,NA,86.3,0.27,0,0,0,1.35,0.2938,18.92,25.7,28.75,26.95,0,0.3435,0.395,NA
2017-07-24T05:00:00Z,Lane,91.69,16.75,NA,NA,89.86,0.19,0,0,0,1.17,0.2938,18.58,25.71,28.55,26.97,0,0.3429,0.395,NA
2017-07-24T06:00:00Z,Lane,91.69,16.32,NA,NA,92.32,0.14,0,6.19,0.02,1.16,0.2937,17.85,25.73,28.35,26.98,0,0.3424,0.395,NA
2017-07-24T07:00:00Z,Lane,91.71,17.97,NA,NA,88.44,0.24,0,101.18,0.36,1,0.2937,18.36,25.74,28.15,26.99,0,0.3417,0.395,NA
2017-07-24T08:00:00Z,Lane,91.74,22.74,NA,NA,73.51,0.75,0,277.31,1,1.78,0.2937,22.53,25.75,27.94,26.99,0,0.3411,0.395,NA
2017-07-24T09:00:00Z,Lane,91.77,27.19,NA,NA,56.81,1.57,0,466.15,1.68,2.7,0.2937,26.7,25.77,27.74,26.99,0,0.3402,0.3951,NA
2017-07-24T10:00:00Z,Lane,91.74,29.25,NA,NA,50,2.03,0,642.3,2.31,3.56,0.2937,28.55,25.78,27.55,26.98,0,0.3395,0.3948,NA
2017-07-24T11:00:00Z,Lane,91.7,30.47,NA,NA,44.65,2.42,0,783.55,2.82,3.45,0.2937,29.74,25.79,27.41,26.96,0,0.3388,0.3946,NA
2017-07-24T12:00:00Z,Lane,91.65,32.07,NA,NA,37.54,2.99,0,882.4,3.18,4.19,0.2938,31.15,25.8,27.32,26.93,0,0.3385,0.3942,NA
2017-07-24T13:00:00Z,Lane,91.6,33.46,NA,NA,31.28,3.55,0,926,3.33,5.04,0.2938,32.44,25.81,27.32,26.9,0,0.338,0.3942,NA
2017-07-24T14:00:00Z,Lane,91.56,34.18,NA,NA,26.65,3.94,0,916.95,3.3,5.6,0.2935,33.15,25.81,27.42,26.86,0,0.338,0.3936,NA
2017-07-24T15:00:00Z,Lane,91.52,34.57,NA,NA,26.27,4.05,0,844.78,3.04,5.64,0.2931,33.63,25.81,27.62,26.83,0,0.3385,0.3935,NA
2017-07-24T16:00:00Z,Lane,91.47,34.82,NA,NA,25.04,4.17,0,734.78,2.65,5.43,0.2931,34.03,25.8,27.89,26.8,0,0.3389,0.3935,NA
2017-07-24T17:00:00Z,Lane,91.44,34.5,NA,NA,25.55,4.07,0,553.18,1.99,5.73,0.2932,33.84,25.8,28.21,26.78,0,0.3394,0.3936,NA
2017-07-24T18:00:00Z,Lane,91.41,33.98,NA,NA,27.35,3.86,0,321.06,1.16,5.8,0.2933,33.57,25.8,28.55,26.76,0,0.34,0.3927,NA
2017-07-24T19:00:00Z,Lane,91.41,33.3,NA,NA,28.14,3.68,0,198.4,0.71,5.49,0.2933,33.2,25.79,28.85,26.76,0,0.3405,0.3927,NA
2017-07-24T20:00:00Z,Lane,91.45,31.52,NA,NA,29.54,3.27,0,42.84,0.15,3.97,0.293,31.86,25.79,29.09,26.77,0,0.3409,0.3927,NA
2017-07-24T21:00:00Z,Lane,91.51,27.94,NA,NA,35.35,2.45,0,0.76,0,2.53,0.2926,28.71,25.79,29.25,26.78,0,0.3408,0.3927,NA
2017-07-24T22:00:00Z,Lane,91.56,26.26,NA,NA,40.14,2.04,0,0,0,3.47,0.2926,26.79,25.79,29.32,26.81,0,0.3408,0.3927,NA
2017-07-24T23:00:00Z,Lane,91.62,25.19,NA,NA,43.88,1.8,0,0,0,2.95,0.2926,25.72,25.79,29.34,26.85,0,0.3408,0.3929,NA
2017-07-25T00:00:00Z,Lane,91.67,23.35,NA,NA,51.17,1.4,0,0,0,2.34,0.2926,23.93,25.79,29.28,26.89,0,0.3409,0.3938,NA
2017-07-25T01:00:00Z,Lane,91.69,22.76,NA,NA,55.84,1.22,0,0,0,2.35,0.2926,23.33,25.79,29.19,26.93,0,0.3404,0.3939,NA
2017-07-25T02:00:00Z,Lane,91.68,22.63,NA,NA,61.29,1.06,0,0,0,2.67,0.2926,23.12,25.8,29.06,26.97,0,0.34,0.3934,NA
2017-07-25T03:00:00Z,Lane,91.67,22.48,NA,NA,67.66,0.88,0,0,0,2.73,0.2926,22.89,25.82,28.91,27,0,0.3395,0.3932,NA
2017-07-25T04:00:00Z,Lane,91.65,22.2,NA,NA,72.77,0.73,0,0,0,3.11,0.2926,22.56,25.83,28.75,27.03,0,0.339,0.3933,NA
2017-07-25T05:00:00Z,Lane,91.65,22.2,NA,NA,75.61,0.65,0,0,0,3.46,0.2926,22.5,25.84,28.58,27.05,0,0.3385,0.3938,NA
2017-07-25T06:00:00Z,Lane,91.67,21.75,NA,NA,79.97,0.52,0,6.43,0.02,3.64,0.2926,22,25.85,28.42,27.07,0,0.3379,0.3939,NA
2017-07-25T07:00:00Z,Lane,91.67,22.27,NA,NA,81.76,0.49,0,100.15,0.36,4.68,0.2926,22.31,25.87,28.26,27.08,0,0.3375,0.3939,NA
2017-07-25T08:00:00Z,Lane,91.67,24.55,NA,NA,74.93,0.78,0,281.51,1.01,5.36,0.2926,24.25,25.88,28.1,27.08,0,0.337,0.3938,NA
2017-07-25T09:00:00Z,Lane,91.68,27.08,NA,NA,64.21,1.29,0,461.93,1.66,5.78,0.2926,26.53,25.89,27.94,27.07,0,0.3364,0.3936,NA
2017-07-25T10:00:00Z,Lane,91.68,29.02,NA,NA,56.79,1.73,0,635.93,2.29,5.56,0.2926,28.23,25.9,27.81,27.07,0,0.336,0.394,NA
2017-07-25T11:00:00Z,Lane,91.65,30.97,NA,NA,50.06,2.24,0,765.75,2.76,5.58,0.2927,30.13,25.91,27.7,27.05,0,0.3355,0.393,NA
2017-07-25T12:00:00Z,Lane,91.6,32.75,NA,NA,44.54,2.76,0,858.92,3.09,6.12,0.2927,31.78,25.92,27.65,27.03,0,0.335,0.3928,NA
2017-07-25T13:00:00Z,Lane,91.55,34.13,NA,NA,40.31,3.2,0,901.93,3.25,6.78,0.2928,33.13,25.92,27.66,27.01,0,0.335,0.3926,NA
2017-07-25T14:00:00Z,Lane,91.51,35.17,NA,NA,36.94,3.58,0,886.19,3.19,6.58,0.2926,34.21,25.93,27.75,26.98,0,0.335,0.3921,NA
2017-07-25T15:00:00Z,Lane,91.46,35.93,NA,NA,33.88,3.91,0,791.94,2.85,6.25,0.2921,35.08,25.93,27.94,26.96,0,0.3349,0.3918,NA
2017-07-25T16:00:00Z,Lane,91.41,36.51,NA,NA,31.95,4.16,0,736.13,2.65,6.47,0.2922,35.74,25.93,28.19,26.94,0,0.3355,0.3917,NA
2017-07-25T17:00:00Z,Lane,91.36,36.42,NA,NA,31.15,4.19,0,555.33,2,5.96,0.2923,35.86,25.92,28.49,26.92,0,0.336,0.3912,NA
2017-07-25T18:00:00Z,Lane,91.32,36.19,NA,NA,30.94,4.15,0,327.72,1.18,6.62,0.2924,35.86,25.92,28.81,26.91,0,0.3364,0.3916,NA
2017-07-25T19:00:00Z,Lane,91.32,34.89,NA,NA,31.75,3.82,0,78.53,0.28,5.98,0.2924,35.01,25.92,29.11,26.91,0,0.3367,0.3913,NA
2017-07-25T20:00:00Z,Lane,91.33,33.37,NA,NA,36.11,3.29,0,29.33,0.11,4.22,0.2917,33.6,25.92,29.35,26.93,0,0.3373,0.3917,NA
2017-07-25T21:00:00Z,Lane,91.36,31.84,NA,NA,40.13,2.82,0,0.4,0,5.23,0.2916,32.12,25.92,29.51,26.95,0,0.3374,0.3916,NA
2017-07-25T22:00:00Z,Lane,91.36,30.89,NA,NA,41.8,2.6,0,0,0,6.03,0.2916,31.13,25.92,29.61,26.98,0,0.3379,0.3912,NA
2017-07-25T23:00:00Z,Lane,91.42,29.65,NA,NA,45.18,2.28,0,0,0,5.07,0.2917,29.92,25.93,29.64,27.02,0,0.3379,0.3912,NA
2017-07-26T00:00:00Z,Lane,91.42,29.17,NA,NA,47.4,2.13,0,0,0,6.38,0.2917,29.35,25.93,29.62,27.06,0,0.3372,0.3916,NA
2017-07-26T01:00:00Z,Lane,91.44,28.53,NA,NA,51.36,1.9,0,0,0,6.09,0.2917,28.7,25.94,29.56,27.11,0,0.3373,0.3918,NA
2017-07-26T02:00:00Z,Lane,91.38,27.29,NA,NA,57.4,1.55,0,0,0,5.5,0.2917,27.62,25.95,29.47,27.15,0,0.3367,0.3918,NA
2017-07-26T03:00:00Z,Lane,91.33,27.41,NA,NA,55.25,1.63,0,0,0,5.95,0.2917,27.59,25.96,29.37,27.19,0,0.3364,0.3918,NA
2017-07-26T04:00:00Z,Lane,91.32,26.35,NA,NA,58.35,1.43,0,0,0,5.65,0.2916,26.57,25.97,29.26,27.23,0,0.336,0.392,NA
2017-07-26T05:00:00Z,Lane,91.34,25.48,NA,NA,60.55,1.29,0,0,0,4.79,0.2916,25.74,25.99,29.14,27.25,0,0.3356,0.3924,NA
2017-07-26T06:00:00Z,Lane,91.36,24.66,NA,NA,62.73,1.16,0,1.72,0.01,3.45,0.2916,24.92,26,29.02,27.28,0,0.3353,0.3924,NA
2017-07-26T07:00:00Z,Lane,91.38,24.19,NA,NA,65.31,1.05,0,18.9,0.07,2.3,0.2916,24.38,26.02,28.89,27.3,0,0.3349,0.3924,NA
2017-07-26T08:00:00Z,Lane,91.41,24.14,NA,NA,66.38,1.01,0,53.47,0.19,2.76,0.2915,24.23,26.04,28.76,27.31,0,0.3345,0.3924,NA
2017-07-26T09:00:00Z,Lane,91.49,23.87,NA,NA,68.47,0.93,0,108.49,0.39,3.67,0.2916,23.89,26.05,28.63,27.32,0,0.3341,0.3924,NA
2017-07-26T10:00:00Z,Lane,91.54,25.27,NA,NA,67.55,1.05,0,348.81,1.26,4.65,0.2916,24.94,26.07,28.5,27.32,0,0.3336,0.3924,NA
2017-07-26T11:00:00Z,Lane,91.57,27.14,NA,NA,65.82,1.23,0,622.28,2.24,5.45,0.2916,26.49,26.08,28.39,27.32,0,0.3331,0.392,NA
2017-07-26T12:00:00Z,Lane,91.57,28.92,NA,NA,60.99,1.56,0,854.43,3.08,6.02,0.2917,27.92,26.1,28.29,27.31,0,0.3325,0.3919,NA
2017-07-26T13:00:00Z,Lane,91.6,29.22,NA,NA,58.82,1.67,0,892.8,3.21,6.46,0.2917,28.21,26.11,28.23,27.3,0,0.3319,0.3914,NA
2017-07-26T14:00:00Z,Lane,91.62,29.7,NA,NA,56.02,1.84,0,885.82,3.19,5.73,0.2918,28.68,26.1,28.24,27.29,0,0.3317,0.3918,NA
2017-07-26T15:00:00Z,Lane,91.6,30.63,NA,NA,52.04,2.11,0,824.83,2.97,5.48,0.2919,29.65,26.11,28.32,27.27,0,0.3313,0.3916,NA
2017-07-26T16:00:00Z,Lane,91.59,31.01,NA,NA,51.6,2.18,0,705.12,2.54,5.39,0.2916,30.1,26.12,28.49,27.25,0,0.3318,0.3911,NA
2017-07-26T17:00:00Z,Lane,91.59,30.53,NA,NA,52.65,2.07,0,543.42,1.96,5.37,0.2912,29.73,26.12,28.72,27.23,0,0.3319,0.3905,NA
2017-07-26T18:00:00Z,Lane,91.61,29.86,NA,NA,55.53,1.87,0,292.4,1.05,4.82,0.2912,29.4,26.13,28.99,27.23,0,0.3325,0.3905,NA
2017-07-26T19:00:00Z,Lane,91.65,29.16,NA,NA,59.69,1.63,0,181.25,0.65,4.82,0.2913,28.95,26.13,29.26,27.22,0,0.3328,0.3905,NA
2017-07-26T20:00:00Z,Lane,91.69,27.14,NA,NA,68.43,1.14,0,35.62,0.13,4.99,0.2914,27.22,26.13,29.48,27.23,0,0.3331,0.3906,NA
2017-07-26T21:00:00Z,Lane,91.73,25.99,NA,NA,74.65,0.85,0,0.28,0,4.13,0.2914,26.16,26.14,29.64,27.24,0,0.3331,0.3906,NA
2017-07-26T22:00:00Z,Lane,91.77,24.9,NA,NA,81.06,0.6,0,0,0,4.87,0.2914,24.95,26.14,29.72,27.26,0,0.3337,0.3906,NA
2017-07-26T23:00:00Z,Lane,91.82,24.08,NA,NA,85.22,0.44,0,0,0,4.22,0.2909,24.12,26.15,29.75,27.29,0,0.3331,0.3905,NA
2017-07-27T00:00:00Z,Lane,91.83,23.6,NA,NA,87.57,0.36,0,0,0,3.87,0.2905,23.64,26.15,29.71,27.33,0,0.3331,0.3905,NA
2017-07-27T01:00:00Z,Lane,91.81,22.72,NA,NA,88.69,0.31,0,0,0,3.92,0.2905,22.76,26.16,29.65,27.36,0,0.333,0.3909,NA
2017-07-27T02:00:00Z,Lane,91.84,22.23,NA,NA,87.3,0.34,0,0,0,3.79,0.2905,22.27,26.17,29.56,27.4,0,0.3325,0.3916,NA
2017-07-27T03:00:00Z,Lane,91.84,21.64,NA,NA,88.25,0.3,0,0,0,4.28,0.2905,21.65,26.18,29.45,27.43,0,0.3322,0.3917,NA
2017-07-27T04:00:00Z,Lane,91.82,21.45,NA,NA,90.79,0.24,0,0,0,4.2,0.2905,21.46,26.19,29.33,27.45,0,0.3319,0.3917,NA
2017-07-27T05:00:00Z,Lane,91.86,21.48,NA,NA,91.55,0.22,0,0,0,2.68,0.2906,21.49,26.21,29.2,27.48,0,0.3313,0.3917,NA
2017-07-27T06:00:00Z,Lane,91.91,21.66,NA,NA,89.68,0.27,0,2.31,0.01,3.17,0.2911,21.7,26.22,29.06,27.49,0,0.331,0.3917,NA
2017-07-27T07:00:00Z,Lane,91.95,21.63,NA,NA,88.21,0.3,0,24.41,0.09,3.78,0.2913,21.64,26.23,28.93,27.5,0,0.3306,0.3917,NA
2017-07-27T08:00:00Z,Lane,91.98,21.74,NA,NA,86.7,0.35,0,50.23,0.18,3.92,0.2913,21.66,26.25,28.79,27.51,0,0.3302,0.3918,NA
2017-07-27T09:00:00Z,Lane,92.03,21.99,NA,NA,83.81,0.43,0,99.13,0.36,3.78,0.2913,21.83,26.26,28.66,27.51,0,0.3296,0.3918,NA
2017-07-27T10:00:00Z,Lane,92.01,22.92,NA,NA,77.9,0.62,0,248.12,0.89,4.62,0.2911,22.52,26.28,28.53,27.5,0,0.3292,0.3919,NA
2017-07-27T11:00:00Z,Lane,91.99,24,NA,NA,73.68,0.79,0,415.89,1.5,5.05,0.2905,23.35,26.29,28.41,27.49,0,0.3287,0.3913,NA
2017-07-27T12:00:00Z,Lane,91.98,24.48,NA,NA,71.24,0.89,0,430.73,1.55,4.17,0.2906,23.87,26.3,28.31,27.48,0,0.3284,0.3908,NA
2017-07-27T13:00:00Z,Lane,91.98,25.17,NA,NA,66.71,1.07,0,369.41,1.33,3.03,0.2906,24.64,26.31,28.23,27.46,0,0.3278,0.3905,NA
2017-07-27T14:00:00Z,Lane,91.93,26.28,NA,NA,62.34,1.29,0,602.62,2.17,2.82,0.2907,25.53,26.31,28.18,27.44,0,0.3275,0.3904,NA
2017-07-27T15:00:00Z,Lane,91.88,26.71,NA,NA,59.54,1.42,0,460.79,1.66,2.4,0.2908,26.09,26.31,28.18,27.42,0,0.3272,0.3899,NA
2017-07-27T16:00:00Z,Lane,91.83,27.16,NA,NA,57.12,1.54,0,383.52,1.38,1.79,0.2909,26.64,26.32,28.19,27.4,0,0.3272,0.3896,NA
2017-07-27T17:00:00Z,Lane,91.77,27.48,NA,NA,55.55,1.63,0,387.04,1.39,1.86,0.2902,27.02,26.32,28.25,27.38,0,0.3272,0.3894,NA
2017-07-27T18:00:00Z,Lane,91.73,27.6,NA,NA,54.68,1.67,0,289.09,1.04,2.44,0.2902,27.18,26.32,28.34,27.36,0,0.3272,0.3895,NA
2017-07-27T19:00:00Z,Lane,91.71,26.88,NA,NA,55.5,1.58,0,105.59,0.38,1.9,0.2903,26.88,26.32,28.43,27.34,0,0.3272,0.3896,NA
2017-07-27T20:00:00Z,Lane,91.71,25.7,NA,NA,60.16,1.32,0,35.26,0.13,1.58,0.2903,26.24,26.32,28.52,27.32,0,0.3272,0.3891,NA
2017-07-27T21:00:00Z,Lane,91.75,23.41,NA,NA,68.46,0.91,0,0.5,0,0.66,0.2904,24.81,26.31,28.58,27.31,0,0.3272,0.389,NA
2017-07-27T22:00:00Z,Lane,91.78,21.87,NA,NA,74.41,0.67,0,0,0,0.84,0.2904,23.12,26.32,28.61,27.3,0,0.3272,0.389,NA
2017-07-27T23:00:00Z,Lane,91.79,20.14,NA,NA,80.83,0.45,0,0,0,0.96,0.2897,21.68,26.31,28.6,27.3,0,0.3266,0.389,NA
2017-07-28T00:00:00Z,Lane,91.77,19.41,NA,NA,82.54,0.39,0,0,0,0.8,0.2896,20.75,26.31,28.54,27.3,0,0.3266,0.389,NA
2017-07-28T01:00:00Z,Lane,91.76,19.05,NA,NA,84.65,0.34,0,0,0,0.6,0.2896,20.12,26.31,28.45,27.3,0,0.3261,0.389,NA
2017-07-28T02:00:00Z,Lane,91.77,18.46,NA,NA,89.52,0.22,0,0,0,0.75,0.2896,19.24,26.31,28.33,27.3,0,0.326,0.389,NA
2017-07-28T03:00:00Z,Lane,91.79,18.76,NA,NA,90.03,0.22,0,0,0,0.89,0.2897,19.14,26.31,28.19,27.3,0,0.3254,0.389,NA
2017-07-28T04:00:00Z,Lane,91.78,17.77,NA,NA,93.28,0.14,0,0,0,0.75,0.2897,18.25,26.31,28.04,27.29,0,0.3251,0.3891,NA
2017-07-28T05:00:00Z,Lane,91.79,17.73,NA,NA,93.94,0.12,0,0,0,0.61,0.2897,18.17,26.31,27.89,27.29,0,0.3247,0.3891,NA
2017-07-28T06:00:00Z,Lane,91.81,17.65,NA,NA,94.88,0.1,0,6.23,0.02,1.53,0.2897,18.07,26.31,27.73,27.27,0,0.3242,0.3891,NA
2017-07-28T07:00:00Z,Lane,91.8,18.52,NA,NA,92.81,0.16,0,85.81,0.31,2.12,0.2897,18.58,26.31,27.58,27.25,0,0.3236,0.3886,NA
2017-07-28T08:00:00Z,Lane,91.84,21.4,NA,NA,82.62,0.45,0,230.27,0.83,3.08,0.2897,21.05,26.31,27.43,27.23,0,0.3232,0.3879,NA
2017-07-28T09:00:00Z,Lane,91.85,24.07,NA,NA,72.82,0.82,0,422.62,1.52,4.15,0.2897,23.45,26.3,27.28,27.21,0,0.3228,0.3876,NA
2017-07-28T10:00:00Z,Lane,91.83,25.98,NA,NA,66.22,1.14,0,565.8,2.04,3.84,0.2899,25.18,26.31,27.14,27.18,0,0.3223,0.3872,NA
2017-07-28T11:00:00Z,Lane,91.83,27.29,NA,NA,60.91,1.42,0,639.76,2.3,2.41,0.2894,26.62,26.3,27.03,27.14,0,0.3218,0.3868,NA
2017-07-28T12:00:00Z,Lane,91.79,28.47,NA,NA,54.31,1.78,0,519.04,1.87,1.3,0.2893,27.9,26.29,26.96,27.11,0,0.3215,0.387,NA
2017-07-28T13:00:00Z,Lane,91.75,29.47,NA,NA,51.3,2.01,0,754.53,2.72,1.86,0.2894,28.77,26.28,26.96,27.07,0,0.3212,0.3865,NA
2017-07-28T14:00:00Z,Lane,91.69,30.5,NA,NA,47.54,2.29,0,723.3,2.6,1.8,0.2896,29.84,26.28,27.03,27.03,0,0.3212,0.386,NA
2017-07-28T15:00:00Z,Lane,91.66,30.6,NA,NA,47.24,2.32,0,472.48,1.7,2.43,0.2889,30.08,26.26,27.16,26.99,0,0.3213,0.3853,NA
2017-07-28T16:00:00Z,Lane,91.62,31.42,NA,NA,44.42,2.56,0,606.05,2.18,2.49,0.289,30.82,26.25,27.35,26.95,0,0.3219,0.3849,NA
2017-07-28T17:00:00Z,Lane,91.56,31.47,NA,NA,43.55,2.61,0,467.23,1.68,3.11,0.2891,30.95,26.24,27.58,26.92,0,0.3219,0.3844,NA
2017-07-28T18:00:00Z,Lane,91.53,31.06,NA,NA,42.58,2.59,0,247.28,0.89,3.33,0.2885,30.86,26.22,27.82,26.9,0,0.3225,0.3843,NA
2017-07-28T19:00:00Z,Lane,91.55,30.33,NA,NA,42.24,2.5,0,141.1,0.51,3.49,0.2886,30.42,26.21,28.06,26.88,0,0.3224,0.3839,NA
2017-07-28T20:00:00Z,Lane,91.58,28.57,NA,NA,44.96,2.15,0,20.13,0.07,3.08,0.2886,29,26.2,28.26,26.88,0,0.3231,0.3839,NA
2017-07-28T21:00:00Z,Lane,91.66,26.18,NA,NA,50.97,1.67,0,0.25,0,2.63,0.2881,26.6,26.18,28.41,26.88,0,0.3231,0.3839,NA
2017-07-28T22:00:00Z,Lane,91.74,24.78,NA,NA,52.84,1.47,0,0,0,2.52,0.288,25.14,26.17,28.5,26.89,0,0.323,0.3839,NA
2017-07-28T23:00:00Z,Lane,91.75,23.8,NA,NA,52.53,1.4,0,0,0,2.82,0.288,24.09,26.16,28.53,26.9,0,0.323,0.3839,NA
2017-07-29T00:00:00Z,Lane,91.8,24.03,NA,NA,51.66,1.45,0,0,0,2.57,0.288,24.34,26.16,28.51,26.93,0,0.3231,0.3839,NA
2017-07-29T01:00:00Z,Lane,91.76,23.83,NA,NA,53.7,1.37,0,0,0,1.83,0.2881,24.21,26.15,28.44,26.95,0,0.3227,0.384,NA
2017-07-29T02:00:00Z,Lane,91.77,22.04,NA,NA,64.94,0.93,0,0,0,0.74,0.2881,23.48,26.15,28.35,26.97,0,0.3224,0.3845,NA
2017-07-29T03:00:00Z,Lane,91.74,21.02,NA,NA,75.63,0.61,0,0,0,1.19,0.2881,22.4,26.14,28.24,26.99,0,0.3222,0.3845,NA
2017-07-29T04:00:00Z,Lane,91.79,20.44,NA,NA,80.16,0.48,0,0,0,2.18,0.2877,20.96,26.15,28.13,27,0,0.3218,0.3845,NA
2017-07-29T05:00:00Z,Lane,91.8,20.07,NA,NA,86.53,0.32,0,0,0,0.77,0.2873,20.6,26.15,28.01,27.02,0,0.3213,0.3845,NA
2017-07-29T06:00:00Z,Lane,91.82,19.65,NA,NA,92.04,0.18,0,1.02,0,0.44,0.2873,20.02,26.15,27.88,27.02,0,0.3211,0.3845,NA
2017-07-29T07:00:00Z,Lane,91.89,19.71,NA,NA,89.26,0.25,0,28.64,0.1,2.11,0.2873,19.91,26.15,27.76,27.02,0,0.3206,0.3845,NA
2017-07-29T08:00:00Z,Lane,91.93,20.53,NA,NA,86.35,0.33,0,114.32,0.41,1.98,0.2873,20.59,26.15,27.63,27.03,0,0.3202,0.3846,NA
2017-07-29T09:00:00Z,Lane,91.95,22.68,NA,NA,77.65,0.62,0,398.68,1.44,2.94,0.2874,22.27,26.16,27.5,27.02,0,0.32,0.384,NA
2017-07-29T10:00:00Z,Lane,91.91,24.51,NA,NA,69.84,0.93,0,502.83,1.81,3.34,0.2874,23.8,26.16,27.37,27.01,0,0.3195,0.3843,NA
2017-07-29T11:00:00Z,Lane,91.92,24.42,NA,NA,71.53,0.88,0.25,349.61,1.26,4.28,0.2875,23.8,26.16,27.26,26.99,0,0.3193,0.3841,NA
2017-07-29T12:00:00Z,Lane,91.95,24.49,NA,NA,72.3,0.85,0,427.05,1.54,4.03,0.2876,23.7,26.16,27.19,26.97,0,0.3188,0.3837,NA
